1703	Exactly   stfu  #auspol #turnbull #waffling #corruption #ausvotes #skynews #9News #insiders https://t.co/CkEmDsRznF	10000	negative	false
1704	arghhh stuff of nightmares...#Scomo the cyborg as PM??? #ausvotes #Parakeelia @billshortenmp @tanya_plibersek https://t.co/BhlnX8u7pF	10000	negative	false
1705	.@bcacomau now running attack ads on "politicians who wage war on business". That'd be LNP's war on GPs' and Doctors' businesses? #auspol	10003	negative	false
1706	Vote Labor in #warringah for a Royal Commission into banks. #ausvotes https://t.co/A94LDjqazM	10003	positive	false
1707	#auspol Abbott promised extra 2 millions new jobs but unemployment worsen; Turnbull promises jobs &amp; growth? But what jobs ? What growth ?	10003	negative	false
1708	Di Natale: We talk a lot about the new economy and we know at its heart it means investing in our minds, not just mines. #ausvotes	10019	neutral	false
1709	Labor's negative gearing changes will drive down house values and drive up rents #npc #auspol #ausvotes	10002	negative	false
1710	#auspol #ausvotes something stinks in @LiberalAus #NBNGATE #AFPRaids #thedrum @ABCNews24 @johndory49 @Left_of_Labor https://t.co/mIb1H8HflF	10000	negative	false
1711	Shorten on raids: "It's an extraordinary development. It relates to embarrassment Mr Turnbull has made of the NBN." #ausvotes	10015	neutral	false
1712	LOL #Ausvotes Shorten floundering big time.  #Auspol He can't even answer a simple ' When did you decide to scrap the  school kids bonus"	10010	negative	false
1713	Interest payments on @alp  debt? Beats the hell out of schools &amp; hospitals. @billshortenmp  must agree. #Auspol #Auspol2016 #Ausvotes	10005	negative	false
1714	@DIBPAustralia The decision to incorrectly label asylum seekers "illegal" (IMA) was @ScottMorrisonMP's call. Time to ditch lie #auspol	10008	negative	false
1715	The Libs complaining about a Medicare scare campaign is like Turnbull - a bit rich #ausvotes	10005	negative	false
1716	Why the South China Sea tensions were removed from the Greens’ @LowyInstitute speech https://t.co/4QRXr7sdOj #ausvotes #grayndler	10017	neutral	false
1717	Labor election campaign in tatters following union corruption screwing workers on penalty rates!! #ausvotes #auspol https://t.co/sKNY0HzeZ0	10000	negative	false
1718	tax GRUB SloMo accuses Labor of a 'tax grab' in reforming #negativegearing 2 assist 1st buyers in purchasing a home #npc #auspol #ausvotes	10002	negative	false
1719	LNP are rorters! Why should taxpayers offset for the rich? #Parakeelia #ausvotes @AustralianLabor @unionsaustralia https://t.co/JeaAS6kaWi	10000	negative	false
1720	Forget hurtful, hateful, expensive plebiscites! Bill Shorten and Labor have a better plan! #loveislove #ausvotes https://t.co/Fng4iVlxkY	10006	positive	false
1721	'Just wnts 2get ahead wth 10th invstmnt property'Turnbull will let this rort continue #PutLNPLast #ausvotes #auspol https://t.co/1BKprJphAH	10002	negative	true
1722	LNP delivering jobs for SA? 2013 under Labor unemployment had a 5 in front of it, now it has a 7. #auspol	10001	negative	false
1723	#Labor has positive plans for Education Medicare TAFE Climate Change Fair Tax System Affordability of HOusingFAIR GO FOR ALL. #auspol	10013	positive	false
1724	Turnbull govt wants to reduce workers' wages, while claiming "entitlements", coz they can! #Malware #ausvotes https://t.co/Aer0UqzujJ	10001	negative	false
1725	Wait till some truth about renewable business from labor, grandiose social ideas $billions of super funds"invested"LOST! Coming soon #auspol	10004	negative	false
1726	Turnbull 'personally' consoled Cameron - wow - what a total self aggrandising knob ? #Brexit #auspol  https://t.co/PNhJD7VfeY	10017	negative	false
1727	Labor wants you to be able to buy your first home. Only Labor will fix negative gearing. https://t.co/za9RKLN35j #ausvotes	10006	positive	false
1728	@stephanieando @abcnews Backflip Bowen only interested in blocking government reducing debt. Didn't really care about families #auspol	10003	negative	false
1729	Took a while albeit a few decades but an initial faux pas from the @Greens led them to acknowledge market mechanics. Next:freedom #ausvotes	10003	negative	true
1730	Now THAT'S a clean energy plan!!!! #Auspol #Ausvotes2016 #AustralianGreens #Climate #ClimateCodeRed https://t.co/nqsVIyYGkH	10013	positive	false
1731	Labor wants to raise the cap on the childcare rebate while the Coalition wants a single, means-tested subsidy #ausvotes	10009	neutral	false
1732	Turnbull went to Karratha. To tell Chevron to pay tax? NO! To host a $500 per head fundraiser! #ausvotes #auspol https://t.co/fDqK5VUI5B	10002	negative	false
1733	Attention #Sturt voters: Your MP, @cpyne thinks you deserve a substandard broadband service. Vote Libs Last to tell him otherwise. #auspol	10015	negative	false
1734	PM says "Bill Shorten's been caught out lying" re: coalition privatizing Medicare #ausvotes #TenNews https://t.co/RUNLzQdKoB	10005	neutral	false
1735	BREAKING: Australian hostages released immediately after govt offers terrorists Julie Bishop in exchange. No Deal ! #ausvotes	10016	negative	true
1736	@LiberalAus LNP war on jobs you mean? Selling copper jobs to overseas,car sector overseas, construction jobs to overseas etc #ausvotes	10001	negative	false
1737	Want jobs in rent seeking and growth in debt? Vote Liberal party! #howToVoteStupid #ausvotes	10003	negative	false
1738	Why would you cut funding to the CSIRO? To higher ed? - asks @RichardDiNatale #ausvotes	10011	positive	false
1739	The choice couldn't be clearer. #IstandwithDuncan #STOPtheLiberals  #ausvotes2016 https://t.co/lOxVnDQojc	10002	negative	false
1740	Turnbull says Australians more worried about jobs than whether the country becomes a republic @2GBNews #ausvotes	10001	neutral	false
1741	The iPA reckons Dutton's abuse of refugees is a "legitimate point". Says it all. #theDrum #auspol	10008	negative	false
1742	If voting Independent,avoid those who mimic ALP-Greens-LNP. Xenophon gets his climate advice from Turnbull.#Ausvotes https://t.co/INkochH7ml	10013	negative	false
1743	#Ausvotes Try to avoid voting for any #CarbonTax / #ETS enthusiast parties. The most well known ones are Labor, Liberals, Greens &amp; PUP.	10002	negative	false
1744	Dreyfus: there have been 23 security breaches over the term of this government that have not been pursued by the AFP. #ausvotes #lateline	10016	neutral	false
1745	I mean I know Im a handsome guy, but can't women find their own little corner to eat in? @TurnbullMalcolm #auspol #womenwanteverything	10006	negative	true
1746	#Auspol #TonyAbbott #TurncoatTraitor We all know that Labor will open the borders, that is why we are not going... https://t.co/ll2gUgpuKu	10008	negative	false
1747	#LnP want to  Lock away Kids  Lock away MDs Lock away 15% GST LOOK away from corporations funneling $$$ #auspol https://t.co/etw4AxnuIm	10002	negative	false
1748	As @AustralianLabor feared, #ChAFTA has opened door to unqualified workers https://t.co/IEh21DWWUf #ausvotes	10017	neutral	false
1749	Labor has raised the spectre of imposing a domestic gas quota on large LNG projects https://t.co/ZPewHpbp12 #ausvotes	10019	positive	false
1750	Jobs &amp; Growth - when Malcolm Turnbull visited Qantas CEO Alan Joyce #ausvotes https://t.co/21c4RQ09CX	10003	neutral	false
1751	#auspol Member 4 Sturt politicising the AFP by criticising labor for complaining abt raids re NBN leaks	10015	negative	false
1752	If #Parakeelia were connected with Labor there'd be a royal commission: because its Libs, they'll settle for an internal review #auspol	10000	negative	false
1753	Unfortunately the media seems to think there are more important things than boats @TurnbullMalcolm #ausvotes @ABCNews24	10008	negative	true
1754	Hey @LiberalAus @TonyAbbottMHR said no cuts to ABC. @TURNBULLMALCOLM Says he won't sell Medicare. Don't trust you. #savemedicare #ausvotes	10005	negative	false
1755	Pot calling cauldron? Truth! Julie one of the impolite mean LNP bullies! Backstabbing hag! #Parakeelia #ausvotes https://t.co/wNZGNnAOTz	10000	negative	false
1756	#BRISBANE @RachelRiga @abcnews @billshortenmp @ABCTropical #Auspol  Bill should be kept out of PREP schools. #WApol https://t.co/9neLAqgrQv	10010	negative	false
1757	#auspol #ausvotes If Shortens 50thou illegals are still unemployed Hardworking taxpayers r funding his next policy https://t.co/NdavgvosFV	10001	negative	false
1758	Privatising is just what the Liberals do - after all they are just a Corporation #Medicare #ausvotes https://t.co/jo8Z5JtXdE #auspol	10005	negative	false
1759	Take a long hard look at #Europe migrant crises...this is what you will get under #Labor. If they get in..the boats start again. #ausvotes	10008	negative	false
1760	Saying a tax cut means employees get higher wages is laughable #ausvotes #auspol @MathiasCormann	10002	negative	false
1761	Discussing a Treaty only puts @TurnbullMalcolm's indigenous credentials at risk, nothing else. equality now #insiders #auspol	10007	negative	false
1762	Look what happens when you google  “Liberal Climate Change Policy” #ausvotes #auspol https://t.co/8SfE2zLGnJ	10013	negative	false
1763	ALP &amp; Greens care about future generations so much all their solutions involve lumbering future generations with more taxes &amp; debt.#Ausvotes	10002	negative	true
1764	From today, every aged care resident is $6,550 pa less well-off, food... Tomorrow: #PutLNPLast!!! #auspol #ausvotes https://t.co/eMd92mF95P	10005	negative	false
1765	#LockOnWithMe #4corners #inequality #stopStateTerrorism by #LNP on #humanrights #abc730  #auspol #ausvotes 23rd June https://t.co/xPSpLfu1t8	10006	negative	false
1766	Happy #WorldEnvironmentDay @TurnbullMalcolm  "We won't have a society if we destroy the environment" Margaret Mead #ausvotes	10013	neutral	false
1767	Labor announced it will invest $250 million in CSIRO #ausvotes https://t.co/hwkU7YoWNn	10012	neutral	false
1768	@Rhi_lani @couriermail #auspol Dutton states that #refugees are #Nauru responsibility - but no adequate medical care	10008	negative	false
1769	TURNBULL’s house of cards is tumbling down. Lie upon lie, rort upon rort, immoral beyond comprehension. #BootTurnbullOut #ausvotes	10000	negative	false
1770	Shorten: Government-run propositions are not always bad for healthcare or the bottom line. #ausvotes	10005	neutral	false
1771	Turnbull's Tax Holiday! #ausvotes  https://t.co/3Nt4iNTjYG	10002	neutral	false
1772	Labor to fund @ReclinkAus helping 100,000 disadvantaged Aussies. Reverses Lib cuts #ausvotes https://t.co/IT2336nzsw https://t.co/JUtRfqCqyn	10003	neutral	false
1773	Federal election 2016: Greens could shift on boats for Labor alliance https://t.co/2OPMuhLCax #auspol	10008	neutral	false
1774	#auspol #ausvotes  Shorten thinks we want an extra 50thou refugees a yr.  Look at terror in Europe https://t.co/8tsR0c5DcM	10008	negative	false
1775	Former ALP national president. 'Economic reform will go backwards under labor' #auspol #ausvotes https://t.co/t5J2COFvgP	10003	negative	false
1776	Islamic hate preacher dines with Prime Minister Malcolm Turnbull at Kirribilli House https://t.co/ySQ1yNYprf #auspol	10006	neutral	false
1777	Boats not working. Black holes not working. Turnbull not working. The coalition have nothing #auspol #ausvotes https://t.co/TP6kB72vQR	10003	negative	false
1778	.@Bowenchris: Labor will have own #childcare package, will say more about it.  #ausvotes #auspol #npc	10009	neutral	false
1779	Doctors hate saying "Why didn't you come sooner" Killing #Medicare will cost lives. #VoteLabor #SaveMedicare #nomedicarefreeze  #ausvotes	10005	positive	false
1780	@LiberalAus r dismantling our democracy by stacking things like ABC, Parrakelia etc. Aussies seem okay with this somehow! Fight back #auspol	10000	negative	false
1781	A Shorten Labor Government will ensure mental health is a genuine national priority: https://t.co/6lFDEjglMn #LibRally #ausvotes	10005	positive	false
1782	#trumpsopoor he wants to sell our #Medicare like our GOP #LNP but #Malcolm he doesn't even have a hashtag #ausvotes https://t.co/hENAFIktNK	10005	negative	false
1783	Tammy Newson's son Nick has MS. She says Shorten's office helped him get the DSP after fighting for months #ausvotes https://t.co/XmveW2BYLg	10005	neutral	false
1784	Be on the right side of history! @corybernardi @LiberalAus #ausvotes #LoveIsLove https://t.co/hBmRLIsq3M	10006	neutral	false
1785	.@billshortenmp says he wouldn't "hive-off" shipbuilding work - promised to SA - to other states if elected #ausvotes @abcnews	10001	neutral	false
1786	Malcolm Turnbull's solution to tax evasion...? LOWER the tax rate #AusVotes #PeoplesForum https://t.co/ziLuMzjaqL	10002	negative	false
1787	PM @TurnbullMalcolm WHERE ARE THE 12,000 SYRIAN #REFUGEES AUSTRALIA AGREED 2 RESETTLE? #edtR? #asylumseekers #auspol https://t.co/u1K980pte8	10008	negative	false
1788	Aust is not ur country 2 sell @TurnbullMalcolm RT Sultans swing into state asset sales https://t.co/ga0wN80y5L via @FinancialReview #auspol	10003	negative	false
1789	Exclusive Brethren members secretly donate to the Liberal Party Free Enterprise Foundation #AusVotes #NSWPol #ICAC https://t.co/m3E0nWPNbY	10000	neutral	false
1790	As most people only read, see, hear headlines, slogans &amp; RW MSM lies, LNP are NOT better economic managers #auspol https://t.co/X0fViVocN0	10003	negative	false
1791	BREAKING: Kelly O'Dwyer announces #LNP to tackle #climatechange head on with $6000 toasters #auspol #ausvotes #npc	10013	negative	true
1792	Abbott ran the world's biggest scare campaign on voters' electricity bills-which of you idiotic journos have jumped on that BS?! #ausvotes	10019	negative	false
1793	Turnbull's anti-worker police led by Nigel Hadgkiss stuff up again admit they charged the wrong man https://t.co/Orl5665eiP #ausvotes #CFMEU	10001	negative	false
1794	? VOTE LNP OUT ? LIBERAL MPs IMPLICATED  UP TO THEIR EYEBALLS IN MAFIA MISDOINGS #auspol https://t.co/cghHLtFQzP	10000	negative	false
1795	Turnbull moves to clean up relations with Jakarta, heaping lavish praise on Jokowi https://t.co/paWnVqMcEu #ausvotes	10017	neutral	false
1796	#ausvotes #auspol WATCH MALCOLM TURNBULL AND CO TURN A BLIND EYE TO #PNG VIOLENCE JUST LIKE THEY DO WITH REFUGEES TRULY DAMN DISGRACEFUL	10008	negative	false
1797	Wrap up question: Shorten hits all key points wraps up with RC into banks.Turnbull: Great time for AUS in the world #leadersdebate #ausvotes	10000	positive	false
1798	This ad is totally dodgy = Labor's negative gearing policy is good for the country and budget bottom line #ausvotes https://t.co/GfsgY7R7Hp	10002	positive	false
1799	#IdeasBoom=Cuts to #CSIRO #Universities #renewables Promoting #coalmines #taxrorts for rich #Agile #auspol #LNP https://t.co/iFWqK3sOih	10019	negative	false
1800	Record low wages growth under Malcolm Turnbull – even worse than under Tony Abbott. #ausvotes #LibRally	10003	negative	false
1801	If #Liberal Budgets provide nothing to help ordinary people survive, what hope have the poor got with FTA's #auspol https://t.co/gbq2SfeQtM	10003	negative	false
1802	Labor to back Uni funding cuts? These fucking pigs. #auspol #ausvotes https://t.co/J0Ges6VWGo	10011	negative	false
1803	Cruelty and corruption flourish in #liveexport trade under Australian government's watch. #ausvotes #banliveexport https://t.co/YU55YvSemb	10018	negative	false
1804	@TurnbullMalcolm, your plan is much closer to fiscal fantasy than Labor's #ausvotes2016 #auspol	10003	negative	false
1805	Turnbull meets with VIC CFA volunteers while Shorten won't even take a position. #HandsOffCFA #AUSVotes #springst	10006	negative	false
1806	This morning Turnbull refused to rule out further cuts to bulk billing and GP visits. #medicare #ausvotes  https://t.co/N9qXiUS5he	10005	neutral	false
1807	#ICYMI: Prime Minister @TurnbullMalcolm announces $60m for mobile black spot program. #ausvotes #auspol https://t.co/kJ4XIQCF7F	10015	neutral	false
1808	Coz the Turnbull Coalition Team is so good at economic management .... #bollox! #Malware #ausvotes @TheKouk https://t.co/lY3zeDMd0i	10003	negative	true
1809	Tens of thousands of spitefully treated Pt Pensioners &amp; sacked PS workers &amp; their families will be out to sink LNP Govt 2 July #ausvotes	10001	negative	false
1810	Don't let LNP destroy our country. Put LNP last and Labor first. #ausvotes #auspol #BankRC #Corruption #Lies #Rorts https://t.co/FdEU9QeZFL	10000	negative	false
1811	Julie Bishop and Fizza Turnbulll getting good run in media trashing Gillard/Milne Govt as the worst in history #NDIS #gonski #NBN #auspol	10006	negative	false
1812	Ok Labor has won the negative gearing debate now thanks to RBA now let's talk about Health and Education and Climate Change folks   #auspol	10013	positive	false
1813	#ausunion #ausvote #auspol The Turnbull Govt create 2.5M poverty for Aust citizens &amp; $50bn tax benefit for the rich.	10003	negative	false
1814	Turnbull defends Cayman Islands investments. If more people used them #Brexit would never have happened #ausvotes https://t.co/2StR8urRIt	10000	negative	true
1815	Hey! LNP! What was your climate policy again? Hello?...heeellloooo?...anyone?.....hello?? #auspol	10013	negative	true
1816	We don't just want to protect #Medicare, we want to expand it to cover dental, says @RichardDiNatale #ausvotes #greens16	10005	positive	false
1817	Basic facts on govt spending Mr Turnbull seems blissfully ignorant of https://t.co/zEIY8wvr2D #ausvotes	10003	negative	false
1818	Great to see @AustralianLabor candidates Elliott &amp; Safin sign on to #pollutionfreepolitics pledge #ausvotes https://t.co/9igGVwWVsL	10013	positive	false
1819	I know the joke writes itself, but it is hard to catch those Shorten zingers with all this buffering. #leadersdebate #ausvotes #auspol	10015	neutral	true
1820	@renailemay @SimonBanksHB pathetic weak media release Friday night @NBN_Australia #lnp something to hide? Where's @TurnbullMalcolm #auspol	10015	negative	false
1821	#auspol I have a new cause for the Greens can we add this to the LGBTIiXYZ#?@ movement?? https://t.co/mBZxGTMB25	10006	neutral	true
1822	Pope decrees full Carbon Price #Auspol So voting #LNP is now a sin!  https://t.co/9WIPKwZnsM	10013	negative	false
1823	@TurnbullMalcolm government now looking VIRTUALLY IDENTICAL TO CAMPBELL NEWMAN IN THE DYING DAYS OF HIS CORRUPT ADMINSTRATION #auspol	10000	negative	false
1824	"New research: Abbott &amp; Turnbull worst economic managers since Menzies" But best at funnelling taxpayers money into the Lib party #auspol	10000	negative	false
1825	.@TurnbullMalcolm: The impact on Australia immediately, directly, from a legal point of view, will be very limited #Brexit #ausvotes #auspol	10003	neutral	false
1826	Closing statements. Pyne leaping on industry by industry &amp; firm by firm comment from Carr's opening statement #npc #auspol	10001	neutral	false
1827	Medicare, marriage equality, NBN. Some things to think about before voting tomorrow. Always #PutLNPLast #ausvotes	10006	negative	false
1828	#auspol Turnbull says homophobia must be condemned. He can start by holding a meeting of the Party room and chatting to his colleagues	10006	neutral	false
1829	#LNP think free market ideology solves everything Doesn't  Prob USA is working out right now USA envies our #Medicare #insiders #ausvotes	10005	negative	false
1830	@LiberalAus no cuts to health, education, no change to pensions or cuts to the ABC. Trust the Medicare promise? You must be joking #ausvotes	10006	negative	false
1831	"Abbott took money from public transport and put it into 3 toll roads (PFL, EWL, WX). All of them a troika of failure," @AlboMP #ausvotes	10014	neutral	false
1832	#factcheck of the govt’s &amp; ALP’s climate targets ahead of today's debate b/w @GregHuntMP &amp; @Mark_Butler_MP #ausvotes https://t.co/gsCh3HLavj	10013	negative	false
1833	So the long awaited Scott Morrison costings will try to get $2.5b from welfare? That bone is already scraped bare #ausvotes	10003	negative	false
1834	#auspol Lying again @TurnbullMalcolm? #medicare https://t.co/AoO4nVjRef	10005	negative	false
1835	.@TurnbullMalcolm at a local school in Amaroo - announcing extra funding to get more kids into sport #ausvotes https://t.co/b9yhL7jAFX	10005	neutral	false
1836	@PutLaborLast  #VOTELNPLAST THEY DON'T CARE FOR THE #DISABLED,#ELDERLY, AND #TAFECOLLEGE #ausvotes  #auspol2016 #Election2016  #LNPSUXXXXXX	10005	negative	false
1837	Cyanide found in 'environmentally friendly' leaching agents. https://t.co/JGrRaulUJ6 @cpyne @JoshFrydenberg #Auspol #environment #mining	10013	negative	false
1838	.@TonyHWindsor also received a positive mention for supporting #climateaction #ausvotes https://t.co/QvZWR7qNMd	10013	positive	false
1839	Cormann bullshit bullshit bullshit on PM's bulk billing lie blah blah blah blah l on jobs and growth (no pause). Enough! #ausvotes #abc730	10003	negative	true
1840	PM @TurnbullMalcolm spends the morning in Penrith at a morning tea for local business women #ausvotes https://t.co/HVGCa9xYR5	10003	neutral	false
1841	The Liberals’ hospital plan? Slash your local. All to pay for their tax cuts for big business. #ausvotes #qanda https://t.co/OECTkrQIN6	10002	negative	false
1842	We will stop the Liberals if we can get the facts in front of voters. Please SHARE #ausvotes #Medicare https://t.co/lg9LINe7Us	10005	negative	false
1843	@MathiasCormann @rossg63 @billshortenmp He doesn't have to explain because tax payers money isn't sent back to the LNP in donations. #auspol	10000	negative	false
1844	"New research: Abbott &amp; Turnbull worst economic managers since Menzies" But best at funnelling taxpayers money into the Lib party #auspol	10003	negative	false
1845	Turnbull defends Cayman Islands investments. If more people used them #Brexit would never have happened #ausvotes https://t.co/2StR8urRIt	10003	negative	true
1846	hahahahaha Turnbull is quoting a property developer on his negative gearing case. hahahaha #auspol #ausvotes #abcnews24	10002	negative	true
1847	Liberal Policy: $54Billion CUTS to hospitals.. $50Billion GIFT to Big Business.. ..it's ALL about priorities.. ..YOU CHOOSE.. #auspol	10005	negative	false
1848	Inside proof: Border Force is a #BorderFarce allowing reall illegal immigration by plane #ausvotes #lnpfail  https://t.co/mXYBDTinx4	10016	negative	false
1849	So LNP &amp; ALP absolutely fine with putting innocent children in detention #ausvotes https://t.co/NTWVv1EvMU	10008	negative	false
1850	Hope labor's boost to Childcare promise, also pledges to increase the wages of staff. Such a hard job, keeps our economy churning #ausvotes	10001	neutral	false
1851	Bowen, what a hack. You won't be able to do stimulus this time because you borrowed too much. #ausvotes	10003	negative	false
1852	Debt has DOUBLED @TurnbullMalcolm #ausvotes #peoplesforum	10003	negative	false
1853	#ausvotes #thedrum @TurnbullMalcolm boasts about border protection, when @AusBorderForce corruption is endemic https://t.co/dli6xVlDiD	10000	negative	false
1854	You know LNP are up to their kneck in #Parakeelia when @JulieBishopMP is sent out to defend it "They don't make a profit" #ausvotes #auspol	10000	negative	false
1855	#viewpoint the concept of free speech to to any in the @Greens goes like this, "you can't say anything unless I say you can" #ausvotes	10006	negative	false
1856	You can smell the desperation emanating from Point Piper.  Turnbull drops Medicare payment plan. #ausvotes https://t.co/TQcNiSvMsN	10005	negative	false
1857	This man who invented the Internet is so clever he walks on water #safehands   #auspol #turnbull #waffling #corrupt https://t.co/KkGYWqHhtV	10000	negative	true
1858	I agree with @billshortenmp. Trump's views are barking mad. I think that anyone who votes for him is barking mad, too. #auspol #ausvotes	10017	positive	false
1859	#auspol #ausvotes  Labor and the Greens don't seem to mind slave wages? https://t.co/0bZuLjO3o7	10001	negative	true
1860	.@billshortenmp announces $3.1m for #Rockhampton Beef Week 2018 along with some of the stars of the show #ausvotes https://t.co/Brc6QxWPxq	10018	negative	false
1861	Voting for the Liberals/Nationals &amp; their "Free market" has killed the dairy industry. Don't vote for them!! #Auspol #Ausvotes #ozagchat	10018	negative	false
1862	Peter Dutton, My ancestors were barely literate. They did jobs Australians would not- in mine, tile factory, abattoir, etc. #ausvotes	10001	negative	false
1863	Shorten recommits to no public finance for Adani's Carmichael #coal mine #ausvotes #peoplesforum	10003	neutral	false
1864	&gt;@LiberalAus leader PM @TurnbullMalcolm trying to distance himself from his Liberal Party's #Parakeelia money-laundering operation #auspol	10000	neutral	false
1865	Greens don't support #penaltyrates .. #auspol #ausvotes #BlueGreens #LNPGreensLast https://t.co/lHkxB46dr7	10001	negative	false
1866	Turnbull Govt DOES want to “outsource” privatise Medicare #NPC #AusVotes #AusPol https://t.co/5wZYzlMKC0	10005	neutral	false
1867	Turnbull opens debate with jobs and growth, so why has his govt cut over 18,000 public service jobs? #leadersdebate #auspol	10003	negative	false
1868	#stopStateTerrorism by #LNP on #greens and #Labor #AFPRaids #icac #abc730 #auspol #metadata #ausvotes #qanda https://t.co/xxB1qRceT8	10016	negative	false
1869	If Liberals were serious about Aussie jobs, they wouldn’t have signed the job-killing China FTA. #ausvotes #qanda https://t.co/Muqa9wfzu6	10017	negative	false
1870	#Auspol #Election16 Gobsmacked that #LNP have more than doubled debt and deficit &amp; tell OZ they are good with money https://t.co/c2scJIUK75	10003	negative	false
1871	Don't let LNP destroy our country. Put LNP last and Labor first. #ausvotes #auspol #BankRC #Corruption #Lies #Rorts https://t.co/FdEU9QeZFL	10003	negative	false
1872	Out in Broken Hill with @RichardDiNatale fighting for water for the mighty Darling river #ausvotes2016 https://t.co/hZkWCiMtKG	10018	neutral	false
1873	#FactsAboutLNP LNP take their notes from Murdch/IPA &amp; couldn't give a shit about the welfare of #AusPol Put em LAST! https://t.co/Orjn5aC1Df	10003	negative	false
1874	#Greens candidate for #Griffith @jazz_kaz supporting the vital role of #TAFE #ausvotes #greens16 https://t.co/oVzYAvmjXb	10011	positive	false
1875	When will ALP stop flogging the dead horse that is #GreenEnergy? #LaborLaunch #Renewables #Ausvotes https://t.co/9speIqhgy8	10019	negative	false
1876	You'd think with all these BorderForce &amp; Immigration Dept allegations, the media would be camped outside Dutton's office. #ausvotes #qldpol	10008	negative	false
1877	#auspol #ausvotes  Political commentators laugh off Shortens economic plan to explode deficit then magically reduce https://t.co/EYHJA9XimV	10003	negative	false
1878	#ausvotes   Don't vote for #Labor in #Victoria on Saturday.  #Vote1ALA So you don't loose your #CFA. https://t.co/uMVUDIRQYq	10006	negative	false
1879	Has Turnbull even been asked about  #Parakeelia yet? #auspol	10000	negative	false
1880	"What this tells me is it's a big issue": Shorten. Outlines party's commitments  #auspol #ausvotes #mentalhealth	10005	neutral	false
1881	We standby live export policy- even tho we get death threats - quite often, says @Barnaby_Joyce #npc @heldavidson #ausvotes	10018	neutral	false
1882	No one but @TurnbullMalcolm is to blame for #NBN bleeding tens of $Billions for slow, decaying copper. #auspol  https://t.co/Hi5VfSZAhY	10015	negative	false
1883	@Loud_Lass especially in remote areas no #NBN there and if they do it is so dam slow...@TurnbullMalcolm #Mastermind of #Conartist #ausvotes	10015	negative	false
1884	#MalcolmWasSoPoor he had to use home brand washing powder for #Parakeelia money laundering!  #ausvotes	10000	negative	true
1885	@vanOnselenP Huge difference to ALP arrangement: Libs own #Parakeelia &amp; wash LNP MP allowances through for donations to Lib Party. #ausvotes	10000	negative	false
1886	.@ScottMorrisonMP : Govt focus is on getting public expenditure under control. #ausbiz #ausvotes #npc https://t.co/BGNQaPuT7d	10003	neutral	false
1887	LNP unable to justify millionaires tax cut other than to point at Shorten saying "He supported it years ago" #auspol https://t.co/TDNZt8pgoR	10002	negative	false
1888	#bootthemout &amp; #Lockthegate when #ausvotes #Parakeelia, #csg, #water - so many reasons to #DumpJoyce https://t.co/5m5O3S721H	10019	negative	false
1889	The GP Tax is back. Bigger than Abbott's and sneaky to boot. Smuggled in a pre-election budget. https://t.co/ZGNAODMVvy #auspol	10003	negative	false
1890	Refugees say illiterate and innumerate politicians like Peter Dutton are taking Australian jobs #ausvotes	10008	negative	false
1891	#tonywindsor hit the nail on the head, the #nbn is about our future, build it once build it properly #auspol #nbnjoke #QandA	10015	positive	false
1892	Hey @PeterDutton_MP How can refugees be both unemployed dole-bludgers AND steal our jobs simultaneously? #Schroedinger #auspol	10008	negative	true
1893	Tonight’s debate is an opportunity for @TurnbullMalcolm to come clean on the Liberals’ plan for uni fees.  #ausvotes https://t.co/SkIuh6ZaD5	10011	negative	false
1894	All it takes is political will &amp; leadership so lacking from @TurnbullMalcolm #climate #ausvotes #Voteclimate https://t.co/XX5JJe1xIm	10013	negative	false
1895	The MSM is all over Abbott's #MarriageEquality plebiscite. No analysis just all in the #TooHardBasket - ask some effing questions! #auspol	10006	neutral	false
1896	Bill: 'We're not blogging about innovation, we're doing the job'. Oz deserves the best NBN #ausvotes #laborlaunch	10015	neutral	false
1897	Kicking a footy with @RichardDiNatale on dry Darling River. He's quite skilled (for a Richmond supporter) #ausvotes https://t.co/ndS2iyCsJG	10018	neutral	false
1898	@JohnWren1950 @pepsee45 You do know it was Labor who introduced the rebate freeze, right? I mean, you must have known. #AusPol #AusVotes	10005	neutral	false
1899	@drongoaus Turnbull hasnt funded his 50bn tax cuts either. Outside the forward estimates. But he acts like he has #auspol #ausvotes	10003	negative	false
1900	@skeetwolfe Yes because Andrews Labor Govt is showing the Feds how to govern with compassion and fairness. Little of that from LNP #auspol	10006	negative	false
1901	Hopeless! @ABCNews24 is a full 8 hours late: #PanamaPapers - @TurnbullMalcolm named https://t.co/F4F30xK5U0 #AUSpol #AusVotes2016	10000	negative	false
1902	Was @Billshortenmp out of line to call @realDonaldTrump "barking mad"? You decide..  #TenNews #ausvotes https://t.co/j7k0ep7Uls	10017	neutral	false
1903	Harry Potter contains more reality than Labor's Ten Year Plan.   Labor thanks we're all Mug(gle)s. #auspol #npc #ausvotes	10003	negative	true
1904	Dear @TurnbullMalcolm  I'm concerned about your offshore cash stash NOT because it is illegal But because its 'legal' #auspol #panamapapers	10000	negative	false
1905	#Australian's need to think #SERIOUSLY about this as the #Liberals cut penalty rates and Pension indexing. #auspol https://t.co/72S1ox8inH	10003	negative	false
1906	Wow, #NBN employee 1st attended #AFPRaids , 2nd took photos of Labor’s secret campaign documents  https://t.co/AVfbPTrcAt #ausvotes #FASCISM	10016	neutral	false
